Timestamp                       (process)[PID]    
2026-04-26 05:02:50.917770-0500  localhost runningboardd[205]: (RunningBoard) [com.apple.runningboard:ttl] Acquiring assertion targeting [app<application.ai.opencode.desktop.5541284.5541290(501)>:563] from originator [osservice<com.apple.WindowServer(88)>:167] with description <RBSAssertionDescriptor| "AppDrawing" ID:205-167-198 target:563 attributes:[
2026-04-26 05:02:50.953119-0500  localhost WindowServer[167]: (FuseBoardServices) [com.apple.FuseBoard:SkyBridge] <private> updated window 33 from "hidden" to "visible".
2026-04-26 05:02:50.953126-0500  localhost WindowServer[167]: (FuseBoardServices) [com.apple.FuseBoard:SkyBridge] <private> overall window state is now "visible"
2026-04-26 05:02:50.954101-0500  localhost runningboardd[205]: (RunningBoard) [com.apple.runningboard:ttl] Acquiring assertion targeting [app<application.ai.opencode.desktop.5541284.5541290(501)>:563] from originator [osservice<com.apple.WindowServer(88)>:167] with description <RBSAssertionDescriptor| "FUSBProcessWindowState: visible" ID:205-167-199 target:563 attributes:[
2026-04-26 05:02:50.955277-0500  localhost runningboardd[205]: (RunningBoard) [com.apple.runningboard:ttl] Acquiring assertion targeting [app<application.ai.opencode.desktop.5541284.5541290(501)>:563] from originator [osservice<com.apple.WindowServer(88)>:167] with description <RBSAssertionDescriptor| "AppVisible" ID:205-167-200 target:563 attributes:[
2026-04-26 05:02:51.043244-0500  localhost launchd[1]: [pid/613 [ScreenTimeWidge]:] Service stub created for com.apple.CoreDisplay.XPCService
2026-04-26 05:02:51.066031-0500  localhost launchd[1]: [pid/603 [WorldClockWidge]:] Service stub created for com.apple.CoreDisplay.XPCService
2026-04-26 05:02:51.121387-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:packages] 24103[SetWindowHasMainAppearance]: request window 17 set active main appearance
2026-04-26 05:02:51.121402-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:packages] 24103[SetWindowHasMainAppearance]: window not allowed to be front
2026-04-26 05:02:51.121405-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:packages] 24103[SetWindowHasMainAppearance]: requesting window 17 resign main appearance
2026-04-26 05:02:51.121599-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:packages] 32613[SetWindowHasKeyAppearance]: request window 21 set active key appearance
2026-04-26 05:02:51.121614-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:packages] 32613[SetWindowHasMainAppearance]: request window 21 set active main appearance
2026-04-26 05:02:51.281134-0500  localhost launchd[1]: [pid/612 [WeatherWidget]:] Service stub created for com.apple.CoreDisplay.XPCService
2026-04-26 05:02:51.314601-0500  localhost WindowServer[167]: (FuseBoardServices) [com.apple.FuseBoard:SkyBridge] <private> adding window 37 with state "none"; now 1 window(s) exist.
2026-04-26 05:02:51.314612-0500  localhost WindowServer[167]: (FuseBoardServices) [com.apple.FuseBoard:SkyBridge] <private> updated window 37 from "none" to "hidden".
2026-04-26 05:02:51.314615-0500  localhost WindowServer[167]: (FuseBoardServices) [com.apple.FuseBoard:SkyBridge] <private> overall window state is now "hidden"
2026-04-26 05:02:51.316130-0500  localhost WindowServer[167]: (TCC) Created Activity ID: 0x3d0f, Description: TCCAccessRequest() IPC
2026-04-26 05:02:51.316156-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x60000321c1e0] activating connection: mach=true listener=false peer=false name=com.apple.tccd.system
2026-04-26 05:02:51.317951-0500  localhost tccd[184]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=167.59, attribution={accessing={TCCDProcess: identifier=ai.opencode.desktop, pid=563, auid=501, euid=501, binary_path=/Applications/OpenCode.app/Contents/MacOS/OpenCode}, requesting={TCCDProcess: identifier=com.apple.WindowServer, pid=167, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer}, },
2026-04-26 05:02:51.317998-0500  localhost tccd[184]: [com.apple.TCC:access] requestor: TCCDProcess: identifier=com.apple.WindowServer, pid=167, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer is checking access for accessor TCCDProcess: identifier=ai.opencode.desktop, pid=563, auid=501, euid=501, binary_path=/Applications/OpenCode.app/Contents/MacOS/OpenCode
2026-04-26 05:02:51.463936-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x60000321c1e0] invalidated after the last release of the connection object
2026-04-26 05:02:51.466352-0500  localhost launchd[1]: [pid/558 [GitHub Desktop]:] Service stub created for com.apple.CoreDisplay.XPCService
2026-04-26 05:02:51.515844-0500  localhost WindowServer[167]: (TCC) Created Activity ID: 0x4800, Description: TCCAccessRequest() IPC
2026-04-26 05:02:51.515863-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x60000320c780] activating connection: mach=true listener=false peer=false name=com.apple.tccd.system
2026-04-26 05:02:51.517336-0500  localhost tccd[184]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=167.60, attribution={accessing={TCCDProcess: identifier=com.apple.TextInputUI.xpc.CursorUIViewService, pid=624, auid=501, euid=501, binary_path=/System/Library/PrivateFrameworks/TextInputUIMacHelper.framework/Versions/A/XPCServices/CursorUIViewService.xpc/Contents/MacOS/CursorUIViewService}, requesting={TCCDProcess: identifier=com.apple.WindowServer, pid=167, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer}, },
2026-04-26 05:02:51.517392-0500  localhost tccd[184]: [com.apple.TCC:access] requestor: TCCDProcess: identifier=com.apple.WindowServer, pid=167, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer is checking access for accessor TCCDProcess: identifier=com.apple.TextInputUI.xpc.CursorUIViewService, pid=624, auid=501, euid=501, binary_path=/System/Library/PrivateFrameworks/TextInputUIMacHelper.framework/Versions/A/XPCServices/CursorUIViewService.xpc/Contents/MacOS/CursorUIViewService
2026-04-26 05:02:51.537689-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x60000320c780] invalidated after the last release of the connection object
2026-04-26 05:02:51.543598-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:packages] 0[NewConnectionPort]: resumed connection 3b82b
2026-04-26 05:02:51.545378-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:default] [ ConnectionDebug ] New conn 0x3b82b, PID 624 in session 257 on console
2026-04-26 05:02:51.573112-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:packages] 24103[SetWindowHasMainAppearance]: request window 17 set inactive main appearance
2026-04-26 05:02:51.887145-0500  localhost WindowServer[167]: (FuseBoardServices) [com.apple.FuseBoard:SkyBridge] <private> adding window 38 with state "none"; now 1 window(s) exist.
2026-04-26 05:02:51.887156-0500  localhost WindowServer[167]: (FuseBoardServices) [com.apple.FuseBoard:SkyBridge] <private> updated window 38 from "none" to "hidden".
2026-04-26 05:02:51.887160-0500  localhost WindowServer[167]: (FuseBoardServices) [com.apple.FuseBoard:SkyBridge] <private> overall window state is now "hidden"
2026-04-26 05:02:51.891188-0500  localhost launchd[1]: [pid/624 [CursorUIViewSer]:] Service stub created for com.apple.CoreDisplay.XPCService
2026-04-26 05:02:51.908599-0500  localhost WindowServer[167]: (RunningBoardServices) Created Activity ID: 0x4801, Parent ID: 0x8000000000004983, Description: observedProcessStatesDidChange
2026-04-26 05:02:51.909977-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:process] Hit the server for a process handle 1c20405c00000266 that resolved to: [xpcservice<com.apple.WebKit.WebContent([app<application.ai.opencode.desktop.5541284.5541290(501)>:563])(501)>{vt hash: 0}[uuid:FBABA2EB-1CA9-4161-8209-97D74A2F479A]:614:614]
2026-04-26 05:02:51.910164-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:monitor] Received state update for 614 (xpcservice<com.apple.WebKit.WebContent([app<application.ai.opencode.desktop.5541284.5541290(501)>:563])(501)>{vt hash: 0}[uuid:FBABA2EB-1CA9-4161-8209-97D74A2F479A]:614, running-suspended-NotVisible
2026-04-26 05:02:51.912512-0500  localhost WindowServer[167]: (RunningBoardServices) Created Activity ID: 0x4802, Parent ID: 0x8000000000004983, Description: observedProcessStatesDidChange
2026-04-26 05:02:51.912697-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:monitor] Received state update for 614 (xpcservice<com.apple.WebKit.WebContent([app<application.ai.opencode.desktop.5541284.5541290(501)>:563])(501)>{vt hash: 0}[uuid:FBABA2EB-1CA9-4161-8209-97D74A2F479A]:614, running-active-NotVisible
2026-04-26 05:02:51.914803-0500  localhost WindowServer[167]: (RunningBoardServices) Created Activity ID: 0x4803, Parent ID: 0x8000000000004989, Description: observedProcessStatesDidChange
2026-04-26 05:02:51.917052-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:process] Hit the server for a process handle 358f89d0000026a that resolved to: [xpcservice<com.apple.WebKit.Networking([app<application.ai.opencode.desktop.5541284.5541290(501)>:563])(501)>{vt hash: 0}[uuid:CED621C1-C16D-459A-813C-3FE32F588243]:618:618]
2026-04-26 05:02:51.917144-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:monitor] Received state update for 618 (xpcservice<com.apple.WebKit.Networking([app<application.ai.opencode.desktop.5541284.5541290(501)>:563])(501)>{vt hash: 0}[uuid:CED621C1-C16D-459A-813C-3FE32F588243]:618, running-suspended-NotVisible
2026-04-26 05:02:51.918821-0500  localhost WindowServer[167]: (RunningBoardServices) Created Activity ID: 0x4804, Parent ID: 0x8000000000004989, Description: observedProcessStatesDidChange
2026-04-26 05:02:51.918917-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:monitor] Received state update for 618 (xpcservice<com.apple.WebKit.Networking([app<application.ai.opencode.desktop.5541284.5541290(501)>:563])(501)>{vt hash: 0}[uuid:CED621C1-C16D-459A-813C-3FE32F588243]:618, running-active-NotVisible
2026-04-26 05:02:51.980222-0500  localhost WindowServer[167]: (FuseBoardServices) [com.apple.FuseBoard:SkyBridge] <private> adding window 39 with state "none"; now 1 window(s) exist.
2026-04-26 05:02:51.980231-0500  localhost WindowServer[167]: (FuseBoardServices) [com.apple.FuseBoard:SkyBridge] <private> updated window 39 from "none" to "hidden".
2026-04-26 05:02:51.980234-0500  localhost WindowServer[167]: (FuseBoardServices) [com.apple.FuseBoard:SkyBridge] <private> overall window state is now "hidden"
2026-04-26 05:02:52.062956-0500  localhost launchd[1]: [pid/610 [StocksWidget]:] Service stub created for com.apple.CoreDisplay.XPCService
2026-04-26 05:02:52.085315-0500  localhost launchd[1]: [pid/497 [fileproviderd]:] Service stub created for com.apple.CoreDisplay.XPCService
2026-04-26 05:02:52.135218-0500  localhost launchd[1]: [pid/632 [extensionkitser]:] Service stub created for com.apple.CoreDisplay.XPCService
2026-04-26 05:02:52.182713-0500  localhost WindowServer[167]: (TCC) Created Activity ID: 0x4805, Description: TCCAccessRequest() IPC
2026-04-26 05:02:52.182740-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x60000321c1e0] activating connection: mach=true listener=false peer=false name=com.apple.tccd.system
2026-04-26 05:02:52.184397-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x60000321c1e0] invalidated after the last release of the connection object
2026-04-26 05:02:52.447569-0500  localhost launchd[1]: [pid/634 [com.apple.Cloud]:] Service stub created for com.apple.CoreDisplay.XPCService
2026-04-26 05:02:52.545421-0500  localhost launchd[1]: [pid/630 [io.tailscale.ip]:] Service stub created for com.apple.CoreDisplay.XPCService
2026-04-26 05:02:52.706196-0500  localhost kernel[0]: (Sandbox) Sandbox: iconservicesagent(500) deny(1) mach-lookup com.apple.windowserver.active
2026-04-26 05:02:52.706217-0500  localhost launchd[1]: [gui/501 [100001]:] denied lookup: name = com.apple.windowserver.active, flags = 0x9, requestor = iconservicesage[500], error = 159: Sandbox restriction
2026-04-26 05:02:52.706308-0500  localhost iconservicesagent[500]: (SkyLight) [com.apple.SkyLight:default] Failed to look up the port for "com.apple.windowserver.active" (1100)
2026-04-26 05:02:52.706782-0500  localhost iconservicesagent[500]: (SkyLight) [com.apple.SkyLight:default] Failed to look up the port for "com.apple.windowserver.active" (1100)
2026-04-26 05:02:52.735277-0500  localhost WindowServer[167]: (FuseBoardServices) [com.apple.FuseBoard:SkyBridge] <private> adding window 41 with state "none"; now 6 window(s) exist.
2026-04-26 05:02:52.735289-0500  localhost WindowServer[167]: (FuseBoardServices) [com.apple.FuseBoard:SkyBridge] <private> updated window 41 from "none" to "hidden".
2026-04-26 05:02:52.779471-0500  localhost WindowServer[167]: (TCC) Created Activity ID: 0x4806, Description: TCCAccessRequest() IPC
2026-04-26 05:02:52.779493-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x60000320c780] activating connection: mach=true listener=false peer=false name=com.apple.tccd.system
2026-04-26 05:02:52.781415-0500  localhost tccd[184]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=167.62, attribution={accessing={TCCDProcess: identifier=com.apple.iCal.CalendarWidgetExtension, pid=602, auid=501, euid=501, binary_path=/System/Applications/Calendar.app/Contents/PlugIns/CalendarWidgetExtension.appex/Contents/MacOS/CalendarWidgetExtension}, requesting={TCCDProcess: identifier=com.apple.WindowServer, pid=167, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer}, },
2026-04-26 05:02:52.781461-0500  localhost tccd[184]: [com.apple.TCC:access] requestor: TCCDProcess: identifier=com.apple.WindowServer, pid=167, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer is checking access for accessor TCCDProcess: identifier=com.apple.iCal.CalendarWidgetExtension, pid=602, auid=501, euid=501, binary_path=/System/Applications/Calendar.app/Contents/PlugIns/CalendarWidgetExtension.appex/Contents/MacOS/CalendarWidgetExtension
2026-04-26 05:02:52.806089-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x60000320c780] invalidated after the last release of the connection object
2026-04-26 05:02:52.834583-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:packages] 0[NewConnectionPort]: resumed connection 49e37
2026-04-26 05:02:52.836031-0500  localhost WindowServer[167]: (SkyLight) [com.apple.SkyLight:default] [ ConnectionDebug ] New conn 0x49e37, PID 602 in session 257 on console
2026-04-26 05:02:52.848065-0500  localhost WindowServer[167]: (RunningBoardServices) Created Activity ID: 0x4807, Parent ID: 0x8000000000004a84, Description: observedProcessStatesDidChange
2026-04-26 05:02:52.848137-0500  localhost WindowServer[167]: (RunningBoardServices) [com.apple.runningboard:monitor] Received state update for 602 (xpcservice<com.apple.iCal.CalendarWidgetExtension([osservice<com.apple.chronod(501)>:519])(501)>{vt hash: 26433730}[uuid:9CB0565C-9122-40ED-842E-7EE0CD446345], running-active-NotVisible
2026-04-26 05:02:52.852956-0500  localhost launchservicesd[140]: [com.apple.launchservices:cas] Setting IsConnectedToWindowServer for app App:"CalendarWidgetExtension" asn:0x0-2b02b pid:602 refs=5 @ 0x7f7c50b1ae40 to true
2026-04-26 05:02:52.894098-0500  localhost kernel[0]: (Sandbox) 1 duplicate report for Sandbox: iconservicesagent(500) deny(1) mach-lookup com.apple.windowserver.active
2026-04-26 05:02:52.988753-0500  localhost parsecd[600]: (iTunesCloud) [com.apple.amp.iTunesCloud:Default] [ICUserIdentityStore] - initializing account histories with activeAccountDSID = a9e219bd78ed1c6fc21207ccaae516018f8dda00, activeLockerAccountDSID = nil, timestamp = 70885381383
2026-04-26 05:02:53.003942-0500  localhost WindowServer[167]: (TCC) Created Activity ID: 0x4808, Description: TCCAccessRequest() IPC
2026-04-26 05:02:53.003961-0500  localhost WindowServer[167]: (libxpc.dylib) [com.apple.xpc:connection] [0x600003208000] activating connection: mach=true listener=false peer=false name=com.apple.tccd.system
2026-04-26 05:02:53.005796-0500  localhost tccd[184]: [com.apple.TCC:access] AUTHREQ_ATTRIBUTION: msgID=167.63, attribution={responsible={TCCDProcess: identifier=com.github.GitHubClient, pid=558, auid=501, euid=501, responsible_path=/Applications/GitHub Desktop.app/Contents/MacOS/GitHub Desktop, binary_path=/Applications/GitHub Desktop.app/Contents/MacOS/GitHub Desktop}, accessing={TCCDProcess: identifier=com.github.GitHubClient.helper, pid=622, auid=501, euid=501, binary_path=/Applications/GitHub Desktop.app/Contents/Frameworks/GitHub Desktop Helper.app/Contents/MacOS/GitHub Desktop Helper}, requesting={TCCDProcess: identifier=com.apple.WindowServer, pid=167, auid=88, euid=88, binary_path=/System/Library/PrivateFrameworks/SkyLight.framework/Versions/A/Resources/WindowServer}, },
